"","location_name","year_id","age_group_name","sex","cause_name","acause","measure_name","metric_name","val","upper","lower"
"1995","Durango",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000382098881750395,0.000410544157446081,0.000356082585152039
"1996","Durango",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.07271188921456e-05,2.28514850079569e-05,1.87703078912836e-05
"1997","Durango",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",8.09599720811332e-05,0.000101645235369166,6.32275168420675e-05
"1998","Durango",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.00080901843592231,0.00085028165728532,0.000766785356089365
"1999","Guanajuato",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",8.76911761505813e-06,9.80671475658175e-06,7.88949390939456e-06
"2000","Guanajuato",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",2.33870376562858e-05,2.4422506114106e-05,2.2346088348091e-05
"2001","Guanajuato",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",5.19232583181637e-06,6.67380025689807e-06,4.54879165894184e-06
"2002","Guanajuato",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",7.09887731065126e-08,1.6799033218879e-07,5.14129309973005e-08
"2003","Guanajuato",2017,"All Ages","Both","Measles","measles","Deaths","Rate",2.1934184906977e-12,1.25482473758931e-11,0
"2004","Guanajuato",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2005","Guanajuato",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2006","Guanajuato",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",1.5845446348605e-09,1.94157183585376e-09,1.29979447890536e-09
"2007","Guanajuato",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",4.70533433914607e-05,5.79705755407779e-05,3.8027138061275e-05
"2008","Guanajuato",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",4.61482453448714e-05,5.05824181625647e-05,4.06947793108156e-05
"2009","Guanajuato",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",3.52383366832733e-06,8.30252552891185e-06,1.04922453634462e-06
"2010","Guanajuato",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000638804070686413,0.000673200680880614,0.000601450973261271
"2011","Guanajuato",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00120574238992359,0.0012638518748923,0.0011417505124698
"2012","Guanajuato",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.00028708134679898,0.000303178273077367,0.00027018533392619
"2013","Guanajuato",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",1.35077597649699e-05,1.50008995071151e-05,1.22539230860397e-05
"2014","Guanajuato",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000253700919295191,0.000275454230354351,0.000231852769389199
"2015","Guanajuato",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.86428241451361e-05,2.08414416927613e-05,1.66903708662779e-05
"2016","Guanajuato",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.0002643461775098,0.000281350601890064,0.000247922456167426
"2017","Guanajuato",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.32234501010594e-05,3.63666386738693e-05,3.05828587988048e-05
"2018","Guanajuato",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",1.57607031910827e-05,1.70904625251359e-05,1.42304909845805e-05
"2019","Guanajuato",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.72740186569271e-06,2.06106578113303e-06,1.14527174282e-06
"2020","Guanajuato",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",8.16424090607313e-06,9.17215100041138e-06,7.31192901582329e-06
"2021","Guanajuato",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.18572979886552e-06,1.37535498964012e-06,1.02666613155258e-06
"2022","Guanajuato",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000543484109330997,0.000578047245358525,0.000509574096652268
"2023","Guanajuato",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.25522486281984e-05,2.45517098677722e-05,2.05921824609046e-05
"2024","Guanajuato",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",7.52795406981323e-05,9.2491578060221e-05,5.40662131343196e-05
"2025","Guanajuato",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000689759664711241,0.000723372884844714,0.000654183323704042
"2026","Guerrero",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",2.70875853366473e-05,2.97900971146129e-05,2.45933789055373e-05
"2027","Guerrero",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",5.01116366172948e-05,5.23178875889065e-05,4.8143190702075e-05
"2028","Guerrero",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",7.12225843229626e-06,9.42975921091637e-06,6.04649842428035e-06
"2029","Guerrero",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",1.92375883833642e-07,2.85397219405917e-07,1.45695111147766e-07
"2030","Guerrero",2017,"All Ages","Both","Measles","measles","Deaths","Rate",1.37610281709218e-11,7.62785414191553e-11,0
"2031","Guerrero",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2032","Guerrero",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2033","Guerrero",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",6.59428524965006e-09,8.43208240729884e-09,5.1008885250163e-09
"2034","Guerrero",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",3.85026000183711e-05,4.82155580400771e-05,2.95473308536092e-05
"2035","Guerrero",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",5.76468236771275e-05,6.38219021383359e-05,5.10806890136604e-05
"2036","Guerrero",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",3.9455499837323e-06,8.71618196422307e-06,1.23818738297562e-06
"2037","Guerrero",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000646244778158511,0.000686107760239783,0.000606192544696738
"2038","Guerrero",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00110959614034968,0.00118361425092456,0.00104023472886091
"2039","Guerrero",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000221949758313251,0.000236246548601396,0.000206142687226961
"2040","Guerrero",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",1.21488328736573e-05,1.3541840427856e-05,1.08794058540281e-05
"2041","Guerrero",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000245188179529492,0.000269474933760927,0.000225881206624321
"2042","Guerrero",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.34776662371411e-05,1.53600587550647e-05,1.1866383397906e-05
"2043","Guerrero",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000269101427575913,0.000302088080400789,0.00024148288435584
"2044","Guerrero",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.89536123650732e-05,4.3230263087462e-05,3.17819961583477e-05
"2045","Guerrero",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",1.30132085585196e-05,1.65105353482096e-05,1.148966998965e-05
"2046","Guerrero",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.36372829780439e-06,1.58377671972975e-06,1.06595047093058e-06
"2047","Guerrero",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",7.04928236025264e-06,8.21589579348269e-06,6.15628429366185e-06
"2048","Guerrero",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.12911811549928e-06,1.30595805444994e-06,9.69161794236145e-07
"2049","Guerrero",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000462406244325264,0.000495897253749299,0.000428823644341028
"2050","Guerrero",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",1.80054921354111e-05,1.98739406761283e-05,1.59933760544529e-05
"2051","Guerrero",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",0.000100126028362313,0.000125864840709204,7.80743265692021e-05
"2052","Guerrero",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.0011651207399483,0.00122434316612761,0.00110291567695987
"2053","Hidalgo",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",1.79370401516405e-05,2.10719591391378e-05,1.59335744185483e-05
"2054","Hidalgo",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",2.23204967565505e-05,2.33643535014592e-05,2.13309354528519e-05
"2055","Hidalgo",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",5.36057134596753e-06,7.16181842505542e-06,4.66572517969372e-06
"2056","Hidalgo",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",7.25461951084273e-08,1.8451084808912e-07,4.9978832130088e-08
"2057","Hidalgo",2017,"All Ages","Both","Measles","measles","Deaths","Rate",5.57795640862334e-12,3.16532056354225e-11,0
"2058","Hidalgo",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2059","Hidalgo",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2060","Hidalgo",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",3.34527011486738e-09,4.1149807672305e-09,2.74691781972481e-09
"2061","Hidalgo",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",3.20236390617108e-05,4.05354840867707e-05,2.50963435931572e-05
"2062","Hidalgo",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",4.56455389992158e-05,5.11035708159651e-05,3.97332840805415e-05
"2063","Hidalgo",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",2.17320343559167e-06,4.99166002641481e-06,6.55943791810655e-07
"2064","Hidalgo",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000670759874937038,0.000710971967724512,0.000631173513052742
"2065","Hidalgo",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00123912969836017,0.00130157445334614,0.00116972586054337
"2066","Hidalgo",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000255345998757981,0.000272140125706991,0.000239313965604558
"2067","Hidalgo",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",1.03687806768918e-05,1.15288141069007e-05,9.33218095507999e-06
"2068","Hidalgo",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000374207176091923,0.000403092168813912,0.000344739494723858
"2069","Hidalgo",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.60461524665997e-05,1.77951939544957e-05,1.43894898943601e-05
"2070","Hidalgo",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000258932077977382,0.000277711804588666,0.000241495677232294
"2071","Hidalgo",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.43541907388257e-05,3.76541950615601e-05,3.11173858188275e-05
"2072","Hidalgo",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",2.09065470632459e-05,2.27150882110985e-05,1.65387742517261e-05
"2073","Hidalgo",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.79053782966549e-06,2.05395562537135e-06,1.2179644668245e-06
"2074","Hidalgo",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",7.74898474418099e-06,8.61721578003934e-06,7.05832947676656e-06
"2075","Hidalgo",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.27211127772792e-06,1.48986754552242e-06,1.08397354380995e-06
"2076","Hidalgo",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000472743261604526,0.000505498378381828,0.000439540696642267
"2077","Hidalgo",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.21026349244261e-05,2.40296422282319e-05,2.0264422417064e-05
"2078","Hidalgo",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",5.56195657693444e-05,7.06097124716351e-05,4.43245504764423e-05
"2079","Hidalgo",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000639189010728925,0.000671942495247046,0.000607735223109059
"2080","Jalisco",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",1.46460815569234e-05,1.61178575686875e-05,1.31173018679979e-05
"2081","Jalisco",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",4.22609229736866e-05,4.42153423962251e-05,4.04423284169343e-05
"2082","Jalisco",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",6.39813155548527e-06,7.20255670223708e-06,5.54683388243769e-06
"2083","Jalisco",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",1.05619816663191e-07,1.89795458226612e-07,7.95722019711361e-08
"2084","Jalisco",2017,"All Ages","Both","Measles","measles","Deaths","Rate",3.86137830912842e-12,2.13656540351501e-11,0
"2085","Jalisco",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2086","Jalisco",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2087","Jalisco",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",1.68266358232929e-09,2.09949869321339e-09,1.35932047168562e-09
"2088","Jalisco",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",3.90442663219291e-05,4.87300110037184e-05,3.14132124809375e-05
"2089","Jalisco",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",3.96581660028497e-05,4.31365734819847e-05,3.61209780741721e-05
"2090","Jalisco",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",2.97425039422412e-06,6.85010674470088e-06,9.27202496065987e-07
"2091","Jalisco",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000824686058474626,0.00087454026694997,0.000773559192009105
"2092","Jalisco",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00127266365263097,0.00134014666305732,0.0012068330558946
"2093","Jalisco",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000352699528290997,0.000375149969669552,0.000331845464547898
"2094","Jalisco",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",1.15561162555207e-05,1.27109628750901e-05,1.04888798135103e-05
"2095","Jalisco",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000293636107845012,0.000324851997274754,0.000267937082439881
"2096","Jalisco",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",2.04941832852786e-05,2.32238619026491e-05,1.83042286106051e-05
"2097","Jalisco",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000289235839887961,0.000312412287912473,0.000268288715686735
"2098","Jalisco",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.79616448987864e-05,4.19374896473619e-05,3.4486522723656e-05
"2099","Jalisco",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",1.3200966147125e-05,1.50802471843118e-05,1.18829205770019e-05
"2100","Jalisco",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",2.7705747603192e-06,3.57005381816633e-06,1.26937472730071e-06
"2101","Jalisco",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",1.18343596173126e-05,1.30916170143856e-05,1.05142784145283e-05
"2102","Jalisco",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.47699490917194e-06,1.7047132655217e-06,1.27334625905572e-06
"2103","Jalisco",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000497929248596971,0.000533265144430835,0.000464833534541378
"2104","Jalisco",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.48858810071921e-05,2.75657763987319e-05,2.23025756367132e-05
"2105","Jalisco",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",7.63229284821032e-05,9.39642828578956e-05,5.53684914874007e-05
"2106","Jalisco",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000760156401532347,0.000800692873182411,0.000721954477319701
"2107","México",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",8.81944907942234e-06,1.01796663149184e-05,7.83704342758511e-06
"2108","México",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",2.70107836825129e-05,2.808915106034e-05,2.59954247867461e-05
"2109","México",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",6.337515064548e-06,8.9566547387225e-06,5.49615655563659e-06
"2110","México",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",3.99249405748412e-08,2.06828886662669e-07,2.14649244265981e-08
"2111","México",2017,"All Ages","Both","Measles","measles","Deaths","Rate",4.59228817915886e-12,2.51479001260052e-11,0
"2112","México",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2113","México",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2114","México",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",3.0518266010036e-09,3.76044468588854e-09,2.51343273923324e-09
